scenario,checkpoint_interval,payload_size,repeat_id,ticket_seq,client_seq,server_seq,recovery_floor,ticket_last_seq,server_last_seq_before,server_last_seq_after,server_last_mem_before,server_last_mem_after,request_auth_ok,response_auth_ok,response_verify_reason,nonce_match,nonce_consumed,race_winner_count,state_unchanged,success,reason,recovery_latency_ms
control,100,512,30,100,100,100,100,100,100,100,1700263895c5b3d4a9cdcc2a724920011f2992d0236de32c1496625736db7914,1700263895c5b3d4a9cdcc2a724920011f2992d0236de32c1496625736db7914,True,True,ok,True,True,0,True,True,ok,0.172
ack_loss,100,512,30,100,100,149,100,100,149,149,e85e4397cdeaee69e83958aef76188004bbe2edde498b6bb76bdbc43958deac1,e85e4397cdeaee69e83958aef76188004bbe2edde498b6bb76bdbc43958deac1,True,True,ok,True,True,0,True,True,ok,0.19
old_ticket_within_window,100,512,30,100,100,199,100,100,199,199,ba17e303634460ef993fdb6b248c2046047d8fec558551a4becfad477018d34a,ba17e303634460ef993fdb6b248c2046047d8fec558551a4becfad477018d34a,True,True,ok,True,True,0,True,True,ok,0.253
below_floor,100,512,30,100,100,200,200,100,200,200,e28928401025497f1bbbebbb334d9d6f4a39243b4793fa61c27c7ac35a1b78dd,e28928401025497f1bbbebbb334d9d6f4a39243b4793fa61c27c7ac35a1b78dd,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.145
control,200,128,1,100,100,100,100,100,100,100,36cb4aaf79bb7b18a3d27d3620934c339a13eddf7884c99d077db160c5fdd96f,36cb4aaf79bb7b18a3d27d3620934c339a13eddf7884c99d077db160c5fdd96f,True,True,ok,True,True,0,True,True,ok,0.237
ack_loss,200,128,1,100,100,149,100,100,149,149,5cc4e3c93a9b23a6624505899618b4f3d829448c06681cf7de41f6d8a332ad83,5cc4e3c93a9b23a6624505899618b4f3d829448c06681cf7de41f6d8a332ad83,True,True,ok,True,True,0,True,True,ok,0.189
old_ticket_within_window,200,128,1,100,100,199,100,100,199,199,c89ec02e262fcc9d3fec848f19b5407e02e2cc4ad124ad2bc5e938c310c92164,c89ec02e262fcc9d3fec848f19b5407e02e2cc4ad124ad2bc5e938c310c92164,True,True,ok,True,True,0,True,True,ok,0.203
below_floor,200,128,1,100,100,200,200,100,200,200,38d7079da0e37fc6a0a0d02036b3b2167efd95609c0c5738f1b24d0fa6573eeb,38d7079da0e37fc6a0a0d02036b3b2167efd95609c0c5738f1b24d0fa6573eeb,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.152
control,200,128,2,100,100,100,100,100,100,100,508934ee7e25defbf59a15864536f9f234f6cca4ce0c09834a3def193655d5aa,508934ee7e25defbf59a15864536f9f234f6cca4ce0c09834a3def193655d5aa,True,True,ok,True,True,0,True,True,ok,0.179
ack_loss,200,128,2,100,100,149,100,100,149,149,d9ebd01399d22766417d4748d1264ac703765f87ec5e30d8cd808be4834a0d48,d9ebd01399d22766417d4748d1264ac703765f87ec5e30d8cd808be4834a0d48,True,True,ok,True,True,0,True,True,ok,0.199
old_ticket_within_window,200,128,2,100,100,199,100,100,199,199,fdc500dbdf8a969fee5956bd87ac7777690d7d8e9d845c9de274f42460929feb,fdc500dbdf8a969fee5956bd87ac7777690d7d8e9d845c9de274f42460929feb,True,True,ok,True,True,0,True,True,ok,0.19
below_floor,200,128,2,100,100,200,200,100,200,200,7f7bf8093ef2417c9b30f456c1842a7e717464059ae5774a19f8a40727d4d8d2,7f7bf8093ef2417c9b30f456c1842a7e717464059ae5774a19f8a40727d4d8d2,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.147
control,200,128,3,100,100,100,100,100,100,100,21a2308d46c7272cf278c16ca2db2de25e9c157d4f23191e7dfbc839c511dd2e,21a2308d46c7272cf278c16ca2db2de25e9c157d4f23191e7dfbc839c511dd2e,True,True,ok,True,True,0,True,True,ok,0.223
ack_loss,200,128,3,100,100,149,100,100,149,149,547d9c16f4e987292ff0c35badacb58a3448857b322ec3c5b0b36b241098f472,547d9c16f4e987292ff0c35badacb58a3448857b322ec3c5b0b36b241098f472,True,True,ok,True,True,0,True,True,ok,0.183
old_ticket_within_window,200,128,3,100,100,199,100,100,199,199,2e935b013378049ef0d66a8a0d0437ac0b09c668440fcbb0abe227cd4ec2b2ff,2e935b013378049ef0d66a8a0d0437ac0b09c668440fcbb0abe227cd4ec2b2ff,True,True,ok,True,True,0,True,True,ok,0.202
below_floor,200,128,3,100,100,200,200,100,200,200,09e4c0db14e60bdf3ebb957af9e00d6343b59a5631b024d3db88af0099aaba4f,09e4c0db14e60bdf3ebb957af9e00d6343b59a5631b024d3db88af0099aaba4f,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.142
control,200,128,4,100,100,100,100,100,100,100,de9bdf52b887d579c546cac55f769630fb48512a72ee33b322ea652ee36c7d9a,de9bdf52b887d579c546cac55f769630fb48512a72ee33b322ea652ee36c7d9a,True,True,ok,True,True,0,True,True,ok,0.461
ack_loss,200,128,4,100,100,149,100,100,149,149,30e2c387fd7bb8dbdf4a9dbdc88dcde01bb5715d672fcd8b532591dea12be165,30e2c387fd7bb8dbdf4a9dbdc88dcde01bb5715d672fcd8b532591dea12be165,True,True,ok,True,True,0,True,True,ok,0.207
old_ticket_within_window,200,128,4,100,100,199,100,100,199,199,7bfbebe47d78247bc69ce7f16ef056895dc0190510aca79828fa1eda8008a8e7,7bfbebe47d78247bc69ce7f16ef056895dc0190510aca79828fa1eda8008a8e7,True,True,ok,True,True,0,True,True,ok,0.201
below_floor,200,128,4,100,100,200,200,100,200,200,a4527cfc862ef784ac5284b742a1c90b232520f80fac28b56b8a430da8f01c33,a4527cfc862ef784ac5284b742a1c90b232520f80fac28b56b8a430da8f01c33,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.14
control,200,128,5,100,100,100,100,100,100,100,81467baab5317e4d4f686c2e1bbf0d2ca8d854d21aa1d166be227c12241d3cd1,81467baab5317e4d4f686c2e1bbf0d2ca8d854d21aa1d166be227c12241d3cd1,True,True,ok,True,True,0,True,True,ok,0.19
ack_loss,200,128,5,100,100,149,100,100,149,149,0e9d363470c6ed28aee251041861bc85638fbe1706242e8bbaac19cc6a558cf0,0e9d363470c6ed28aee251041861bc85638fbe1706242e8bbaac19cc6a558cf0,True,True,ok,True,True,0,True,True,ok,0.203
old_ticket_within_window,200,128,5,100,100,199,100,100,199,199,66d44d1742def4593ba5a2b24ccad155b0478d0d209a8acb6bca9895b65dcf5a,66d44d1742def4593ba5a2b24ccad155b0478d0d209a8acb6bca9895b65dcf5a,True,True,ok,True,True,0,True,True,ok,0.197
below_floor,200,128,5,100,100,200,200,100,200,200,0ddb17667eaba1eeeb612341b6be58f061675380e01e1a93bd1012a61f77c4db,0ddb17667eaba1eeeb612341b6be58f061675380e01e1a93bd1012a61f77c4db,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.141
control,200,128,6,100,100,100,100,100,100,100,a288dcbe9a7d94e836e70e950b44aa862474aa1f3195a4e809099d4a66e7b6ec,a288dcbe9a7d94e836e70e950b44aa862474aa1f3195a4e809099d4a66e7b6ec,True,True,ok,True,True,0,True,True,ok,0.239
ack_loss,200,128,6,100,100,149,100,100,149,149,f30af2bc67222aed905a5c8cc220af1ef9102ecef98cfd5eaf48b9aa98d0d7d1,f30af2bc67222aed905a5c8cc220af1ef9102ecef98cfd5eaf48b9aa98d0d7d1,True,True,ok,True,True,0,True,True,ok,0.268
old_ticket_within_window,200,128,6,100,100,199,100,100,199,199,75ddcf2a402d792c445fcbbad505a870e8d05847263fb9f866e9c054eff2f353,75ddcf2a402d792c445fcbbad505a870e8d05847263fb9f866e9c054eff2f353,True,True,ok,True,True,0,True,True,ok,0.234
below_floor,200,128,6,100,100,200,200,100,200,200,d09bd72b5a262536b48e9a62a6d6757b300ecd8bde9573715e9906377adfddc4,d09bd72b5a262536b48e9a62a6d6757b300ecd8bde9573715e9906377adfddc4,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.229
control,200,128,7,100,100,100,100,100,100,100,5577bb8bee56337d22c714626ce3175f477d8dc0af5d241b0be997d1d4f1834e,5577bb8bee56337d22c714626ce3175f477d8dc0af5d241b0be997d1d4f1834e,True,True,ok,True,True,0,True,True,ok,0.209
ack_loss,200,128,7,100,100,149,100,100,149,149,2ed5cb979f1be8729410675225540cb25c6e506ccd10f8da35a76814592e978c,2ed5cb979f1be8729410675225540cb25c6e506ccd10f8da35a76814592e978c,True,True,ok,True,True,0,True,True,ok,0.176
old_ticket_within_window,200,128,7,100,100,199,100,100,199,199,9b477378970bba9718ece6ade4447c950a5e5ecd7de08e6d3ead95b31e32a065,9b477378970bba9718ece6ade4447c950a5e5ecd7de08e6d3ead95b31e32a065,True,True,ok,True,True,0,True,True,ok,0.206
below_floor,200,128,7,100,100,200,200,100,200,200,f81260f361b9b8ea43e8005a50397fce4106b554b4e9ad77085641aa63dd14e0,f81260f361b9b8ea43e8005a50397fce4106b554b4e9ad77085641aa63dd14e0,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.153
control,200,128,8,100,100,100,100,100,100,100,db51d9c4fb9ec4d9151d30257c5630afca94bac0b2b92b755d73da900ff534dd,db51d9c4fb9ec4d9151d30257c5630afca94bac0b2b92b755d73da900ff534dd,True,True,ok,True,True,0,True,True,ok,0.176
ack_loss,200,128,8,100,100,149,100,100,149,149,ca85634d4cfe50feb6afa95eb6f892a9d402be727597f9027e16dccdfab6981c,ca85634d4cfe50feb6afa95eb6f892a9d402be727597f9027e16dccdfab6981c,True,True,ok,True,True,0,True,True,ok,0.179
old_ticket_within_window,200,128,8,100,100,199,100,100,199,199,f8ab68f96d3c253be82ecc2a23df89f610b764888271a3a67c1834718c9925ba,f8ab68f96d3c253be82ecc2a23df89f610b764888271a3a67c1834718c9925ba,True,True,ok,True,True,0,True,True,ok,0.209
below_floor,200,128,8,100,100,200,200,100,200,200,547fd0106bcf7ac272ee74ae704d489e272a6b960519421177007041332d6a4f,547fd0106bcf7ac272ee74ae704d489e272a6b960519421177007041332d6a4f,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.138
control,200,128,9,100,100,100,100,100,100,100,77522392fbfdd634df3f1b4cc440863f058e543de4e014be76ae974093e966d5,77522392fbfdd634df3f1b4cc440863f058e543de4e014be76ae974093e966d5,True,True,ok,True,True,0,True,True,ok,0.189
ack_loss,200,128,9,100,100,149,100,100,149,149,11f781acbcc9468b44223c96fc358fb947963163bf21623c170966a868ec367b,11f781acbcc9468b44223c96fc358fb947963163bf21623c170966a868ec367b,True,True,ok,True,True,0,True,True,ok,0.168
old_ticket_within_window,200,128,9,100,100,199,100,100,199,199,1e29eceb918909d9c896d1b31b92d8514aae60be235edb2607528b6d28060eaf,1e29eceb918909d9c896d1b31b92d8514aae60be235edb2607528b6d28060eaf,True,True,ok,True,True,0,True,True,ok,0.211
below_floor,200,128,9,100,100,200,200,100,200,200,fed5e4b413de85a98a41660824e16af6b5aa08868de1863e9964c4081fd13ea8,fed5e4b413de85a98a41660824e16af6b5aa08868de1863e9964c4081fd13ea8,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.142
control,200,128,10,100,100,100,100,100,100,100,ce27822ed67638b608c9f727b84f02bb766080067ef5a4447ab4ddf0b928d72d,ce27822ed67638b608c9f727b84f02bb766080067ef5a4447ab4ddf0b928d72d,True,True,ok,True,True,0,True,True,ok,0.218
ack_loss,200,128,10,100,100,149,100,100,149,149,0fcfd35b9522700a43814b6fbf7274196cdfbc73a050e5bc6eb6b0bc4f34fcc2,0fcfd35b9522700a43814b6fbf7274196cdfbc73a050e5bc6eb6b0bc4f34fcc2,True,True,ok,True,True,0,True,True,ok,0.201
old_ticket_within_window,200,128,10,100,100,199,100,100,199,199,16d58df051fa840bcba785aa66674362ae2681169e52438872efe7b3e0537087,16d58df051fa840bcba785aa66674362ae2681169e52438872efe7b3e0537087,True,True,ok,True,True,0,True,True,ok,0.198
below_floor,200,128,10,100,100,200,200,100,200,200,ea86f9eb46222880435c5c883042b1f10ea71fbd186365e4528b24ffb7930a03,ea86f9eb46222880435c5c883042b1f10ea71fbd186365e4528b24ffb7930a03,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.247
control,200,128,11,100,100,100,100,100,100,100,842723b45abde9128087a02639dbef51b193b36d675860b93582a2b4e72e40f6,842723b45abde9128087a02639dbef51b193b36d675860b93582a2b4e72e40f6,True,True,ok,True,True,0,True,True,ok,0.177
ack_loss,200,128,11,100,100,149,100,100,149,149,624643dc9ed3253996ea9ee015cdf920e24ecd0edb5dbfdb724d8dd0e293583b,624643dc9ed3253996ea9ee015cdf920e24ecd0edb5dbfdb724d8dd0e293583b,True,True,ok,True,True,0,True,True,ok,0.176
old_ticket_within_window,200,128,11,100,100,199,100,100,199,199,c45059752b1690a0b041d71934d43da5f5cac5e31d155904efafce0b5c32127f,c45059752b1690a0b041d71934d43da5f5cac5e31d155904efafce0b5c32127f,True,True,ok,True,True,0,True,True,ok,0.182
below_floor,200,128,11,100,100,200,200,100,200,200,6c99fb7f540681a5c1acdb4cf1fa4212fccf9e1483c0065635e01fd5b518ca6b,6c99fb7f540681a5c1acdb4cf1fa4212fccf9e1483c0065635e01fd5b518ca6b,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.179
control,200,128,12,100,100,100,100,100,100,100,4468cc8262da30ed0d7c88fb1198f79942fdc203d639498b4f7dc7013b07f954,4468cc8262da30ed0d7c88fb1198f79942fdc203d639498b4f7dc7013b07f954,True,True,ok,True,True,0,True,True,ok,0.248
ack_loss,200,128,12,100,100,149,100,100,149,149,123caf181a1b16f669e8c57697cf237fe208bb009181aa4262d24814dffef196,123caf181a1b16f669e8c57697cf237fe208bb009181aa4262d24814dffef196,True,True,ok,True,True,0,True,True,ok,0.222
old_ticket_within_window,200,128,12,100,100,199,100,100,199,199,4d2ecd1068c23d97fb6f060756f815db7d45baa4f5eefab0b91aaba12aabcb67,4d2ecd1068c23d97fb6f060756f815db7d45baa4f5eefab0b91aaba12aabcb67,True,True,ok,True,True,0,True,True,ok,0.191
below_floor,200,128,12,100,100,200,200,100,200,200,ad860c7d0007578942642ccfbc163fee65cf5a5f0e09ebb1ec5ea2fd2277279b,ad860c7d0007578942642ccfbc163fee65cf5a5f0e09ebb1ec5ea2fd2277279b,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.15
control,200,128,13,100,100,100,100,100,100,100,25d63c3091bfeba9c590eba471e2c7ff73c600741b31ad8af12fe74b50d54e5d,25d63c3091bfeba9c590eba471e2c7ff73c600741b31ad8af12fe74b50d54e5d,True,True,ok,True,True,0,True,True,ok,0.19
ack_loss,200,128,13,100,100,149,100,100,149,149,4ef69c5842c37d70b08ace7daf9a0183ebd1109d8d8074bc084176bb9af1e581,4ef69c5842c37d70b08ace7daf9a0183ebd1109d8d8074bc084176bb9af1e581,True,True,ok,True,True,0,True,True,ok,0.254
old_ticket_within_window,200,128,13,100,100,199,100,100,199,199,4dfc8d9fc74716dd7c5abf03200c273516f3cccf3faa89d677d1e4eae117a4e8,4dfc8d9fc74716dd7c5abf03200c273516f3cccf3faa89d677d1e4eae117a4e8,True,True,ok,True,True,0,True,True,ok,0.234
below_floor,200,128,13,100,100,200,200,100,200,200,23d9a7e9628322efa69b70150a93a76e741869b24c8c8c07cf3cd69c8655625d,23d9a7e9628322efa69b70150a93a76e741869b24c8c8c07cf3cd69c8655625d,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.156
control,200,128,14,100,100,100,100,100,100,100,cbfb6987d8958a9f22621f651d47a91e2e198665e3264f2492a542f8d95525d5,cbfb6987d8958a9f22621f651d47a91e2e198665e3264f2492a542f8d95525d5,True,True,ok,True,True,0,True,True,ok,0.168
ack_loss,200,128,14,100,100,149,100,100,149,149,b5b575a435bd3124c303c5e2f078f6882949af2862fb20240288be901a74812a,b5b575a435bd3124c303c5e2f078f6882949af2862fb20240288be901a74812a,True,True,ok,True,True,0,True,True,ok,0.176
old_ticket_within_window,200,128,14,100,100,199,100,100,199,199,901f23de485e5ac45aa67ac0aa8e7295ee75b5a0d51755adddbb34d6d924ed43,901f23de485e5ac45aa67ac0aa8e7295ee75b5a0d51755adddbb34d6d924ed43,True,True,ok,True,True,0,True,True,ok,0.198
below_floor,200,128,14,100,100,200,200,100,200,200,c7244312289b0e5d55fcb80a6f85aa8ea8bc4ce2743d40acc888b8a3f9b07d1c,c7244312289b0e5d55fcb80a6f85aa8ea8bc4ce2743d40acc888b8a3f9b07d1c,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.173
control,200,128,15,100,100,100,100,100,100,100,2d82a583e9115838c14ba180dda911160b9759725be65c0c25ddacdc92dd8bde,2d82a583e9115838c14ba180dda911160b9759725be65c0c25ddacdc92dd8bde,True,True,ok,True,True,0,True,True,ok,0.192
ack_loss,200,128,15,100,100,149,100,100,149,149,5cad44476878f6a676d46532d56791621a39273916d88f14c3e0d30e9911a43c,5cad44476878f6a676d46532d56791621a39273916d88f14c3e0d30e9911a43c,True,True,ok,True,True,0,True,True,ok,0.195
old_ticket_within_window,200,128,15,100,100,199,100,100,199,199,125b32537b2bcb05bcd2a38d7ed9172b5b1ae5afc5206fe9c296ad0a4cd55f32,125b32537b2bcb05bcd2a38d7ed9172b5b1ae5afc5206fe9c296ad0a4cd55f32,True,True,ok,True,True,0,True,True,ok,0.191
below_floor,200,128,15,100,100,200,200,100,200,200,5f960514c00fe4f8688bf63ec3dcf21c265038f6e2159c6fe90da9cd0966ca41,5f960514c00fe4f8688bf63ec3dcf21c265038f6e2159c6fe90da9cd0966ca41,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.146
control,200,128,16,100,100,100,100,100,100,100,46d5e863bea629ffdd8f5e95be8fabb1adcd9964a292b1c332014967458f5e4a,46d5e863bea629ffdd8f5e95be8fabb1adcd9964a292b1c332014967458f5e4a,True,True,ok,True,True,0,True,True,ok,0.181
ack_loss,200,128,16,100,100,149,100,100,149,149,ab9c057437addab434099516673ee0276032ad717367d7a1e5adb7b8e6cfb759,ab9c057437addab434099516673ee0276032ad717367d7a1e5adb7b8e6cfb759,True,True,ok,True,True,0,True,True,ok,0.201
old_ticket_within_window,200,128,16,100,100,199,100,100,199,199,0b5de9d2b82e2326aa1f463453b9f44cd726022860002bc9763b5c10fe18c2c8,0b5de9d2b82e2326aa1f463453b9f44cd726022860002bc9763b5c10fe18c2c8,True,True,ok,True,True,0,True,True,ok,0.212
below_floor,200,128,16,100,100,200,200,100,200,200,de2ba50f341c9db257858daa08ffcfd81fd40cc5eeff8bf338615c3d9d78abff,de2ba50f341c9db257858daa08ffcfd81fd40cc5eeff8bf338615c3d9d78abff,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.175
control,200,128,17,100,100,100,100,100,100,100,cd344845f65de73f64af97188a28e4b9308c6a596b408b1892eb2c17df592515,cd344845f65de73f64af97188a28e4b9308c6a596b408b1892eb2c17df592515,True,True,ok,True,True,0,True,True,ok,0.189
ack_loss,200,128,17,100,100,149,100,100,149,149,1358faa357362fddb64a0ccf981e65e9e779ef6168b39ea6a0cdcab3b38bf4d7,1358faa357362fddb64a0ccf981e65e9e779ef6168b39ea6a0cdcab3b38bf4d7,True,True,ok,True,True,0,True,True,ok,0.2
old_ticket_within_window,200,128,17,100,100,199,100,100,199,199,00ed3c11da039119a3fbfeda97ddf48a77ab00efd347c37ccb487b003f19f0ea,00ed3c11da039119a3fbfeda97ddf48a77ab00efd347c37ccb487b003f19f0ea,True,True,ok,True,True,0,True,True,ok,0.239
below_floor,200,128,17,100,100,200,200,100,200,200,5b618b5c01d8cd2d74339e1b8e65aae2d430bfa78d3621b2c00f0e6eba1770da,5b618b5c01d8cd2d74339e1b8e65aae2d430bfa78d3621b2c00f0e6eba1770da,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.144
control,200,128,18,100,100,100,100,100,100,100,6820b3ea615b51ba59fa5fafd11a66bb71a31420c82614b2502f49838c229db8,6820b3ea615b51ba59fa5fafd11a66bb71a31420c82614b2502f49838c229db8,True,True,ok,True,True,0,True,True,ok,0.164
ack_loss,200,128,18,100,100,149,100,100,149,149,60a5baeb5d00629a8d26d2ea0159d11a3ef9f7c8bcde5e73341cc71646780901,60a5baeb5d00629a8d26d2ea0159d11a3ef9f7c8bcde5e73341cc71646780901,True,True,ok,True,True,0,True,True,ok,0.217
old_ticket_within_window,200,128,18,100,100,199,100,100,199,199,67e64e26d155229c58dec060c0f5696370c69943e36279b9d2a68efc49a074ca,67e64e26d155229c58dec060c0f5696370c69943e36279b9d2a68efc49a074ca,True,True,ok,True,True,0,True,True,ok,0.203
below_floor,200,128,18,100,100,200,200,100,200,200,7f4d78520957659489aff41b7ea9a626f85719757252e495875238b3743a8d2c,7f4d78520957659489aff41b7ea9a626f85719757252e495875238b3743a8d2c,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.151
control,200,128,19,100,100,100,100,100,100,100,0809ca1d0155e9c2ce49f8d2bdc984379a6e83359dd955801392f13d9f587c3b,0809ca1d0155e9c2ce49f8d2bdc984379a6e83359dd955801392f13d9f587c3b,True,True,ok,True,True,0,True,True,ok,0.203
ack_loss,200,128,19,100,100,149,100,100,149,149,d1f29cda5359c9d616afb14769986148cb47fa0ebefdbe2fa1590599257bca8a,d1f29cda5359c9d616afb14769986148cb47fa0ebefdbe2fa1590599257bca8a,True,True,ok,True,True,0,True,True,ok,0.183
old_ticket_within_window,200,128,19,100,100,199,100,100,199,199,ae5f3c0c66bbbcd286fb564df789af91527785c84c73f1deba7fcb0afd6cdbfe,ae5f3c0c66bbbcd286fb564df789af91527785c84c73f1deba7fcb0afd6cdbfe,True,True,ok,True,True,0,True,True,ok,0.212
below_floor,200,128,19,100,100,200,200,100,200,200,8fe01d5ac472624401a2ed40f20f2173a1cab06029d3578e644c0dc9f31f8404,8fe01d5ac472624401a2ed40f20f2173a1cab06029d3578e644c0dc9f31f8404,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.156
control,200,128,20,100,100,100,100,100,100,100,f038be1cc772e6b5b8926e3351aaf5100900fb3683d9e24fff1cb54f95afe6d8,f038be1cc772e6b5b8926e3351aaf5100900fb3683d9e24fff1cb54f95afe6d8,True,True,ok,True,True,0,True,True,ok,0.249
ack_loss,200,128,20,100,100,149,100,100,149,149,1ba3ff6ae870958e488f444544b91741299cffe17c3c53a893c7807215b0ffb3,1ba3ff6ae870958e488f444544b91741299cffe17c3c53a893c7807215b0ffb3,True,True,ok,True,True,0,True,True,ok,0.179
old_ticket_within_window,200,128,20,100,100,199,100,100,199,199,5f6bff0221e2db9e358873cf42cd7095bad3c51a0faf05a70b7fda33d8f2ee67,5f6bff0221e2db9e358873cf42cd7095bad3c51a0faf05a70b7fda33d8f2ee67,True,True,ok,True,True,0,True,True,ok,0.203
below_floor,200,128,20,100,100,200,200,100,200,200,d91243f98ac93f3aa3c7a535b38b6ff109edce5fbcf7b93135a6d7df96a1bb05,d91243f98ac93f3aa3c7a535b38b6ff109edce5fbcf7b93135a6d7df96a1bb05,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.143
control,200,128,21,100,100,100,100,100,100,100,15c2b0fb1e0d9f47a46e483869bf0a68e3c8b58dfca67cd0a0639f29d503680b,15c2b0fb1e0d9f47a46e483869bf0a68e3c8b58dfca67cd0a0639f29d503680b,True,True,ok,True,True,0,True,True,ok,0.188
ack_loss,200,128,21,100,100,149,100,100,149,149,5571ce088abac94a8b15768731f414c95dd5ab9e72616a00c111eb5e51b6dbc0,5571ce088abac94a8b15768731f414c95dd5ab9e72616a00c111eb5e51b6dbc0,True,True,ok,True,True,0,True,True,ok,0.179
